last4ccnum,timestamp_purchase,location,car_id,start_time_visit,end_time_visit,geometry
7117,2014-01-07 20:10:00,Albert's Fine Clothing,2,2014-01-07 18:49:13,2014-01-07 20:10:01,"POLYGON ((24.85756408 36.07660977, 24.85756408 36.07669916, 24.85769227 36.07669916, 24.85769227 36.07660977, 24.85756408 36.07660977))"
8156,2014-01-11 19:27:00,Albert's Fine Clothing,2,2014-01-11 18:14:13,2014-01-11 20:29:01,"POLYGON ((24.85756408 36.07660977, 24.85756408 36.07669916, 24.85769227 36.07669916, 24.85769227 36.07660977, 24.85756408 36.07660977))"
7688,2014-01-13 20:35:00,Albert's Fine Clothing,2,2014-01-13 18:41:13,2014-01-13 20:48:01,"POLYGON ((24.85756408 36.07660977, 24.85756408 36.07669916, 24.85769227 36.07669916, 24.85769227 36.07660977, 24.85756408 36.07660977))"
1321,2014-01-13 20:42:00,Albert's Fine Clothing,2,2014-01-13 18:41:13,2014-01-13 20:48:01,"POLYGON ((24.85756408 36.07660977, 24.85756408 36.07669916, 24.85769227 36.07669916, 24.85769227 36.07660977, 24.85756408 36.07660977))"
1415,2014-01-17 13:38:00,Ouzeri Elian,2,2014-01-17 12:26:05,2014-01-17 13:41:01,"POLYGON ((24.87076418 36.05192026, 24.87076418 36.05197804, 24.8708547 36.05197804, 24.8708547 36.05192026, 24.87076418 36.05192026))"
8156,2014-01-18 18:59:00,Albert's Fine Clothing,2,2014-01-18 18:25:13,2014-01-18 20:19:01,"POLYGON ((24.85756408 36.07660977, 24.85756408 36.07669916, 24.85769227 36.07669916, 24.85769227 36.07660977, 24.85756408 36.07660977))"
2540,2014-01-19 20:02:00,Albert's Fine Clothing,2,2014-01-19 18:18:13,2014-01-19 20:25:01,"POLYGON ((24.85756408 36.07660977, 24.85756408 36.07669916, 24.85769227 36.07669916, 24.85769227 36.07660977, 24.85756408 36.07660977))"
8129,2014-01-06 07:47:00,Hallowed Grounds,27,2014-01-06 07:36:26,2014-01-06 07:52:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
3492,2014-01-06 07:48:00,Hallowed Grounds,27,2014-01-06 07:36:26,2014-01-06 07:52:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
7889,2014-01-07 07:35:00,Hallowed Grounds,27,2014-01-07 07:24:26,2014-01-07 07:57:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
8129,2014-01-07 07:37:00,Hallowed Grounds,27,2014-01-07 07:24:26,2014-01-07 07:57:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
1874,2014-01-07 07:41:00,Hallowed Grounds,27,2014-01-07 07:24:26,2014-01-07 07:57:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
9551,2014-01-07 07:46:00,Hallowed Grounds,27,2014-01-07 07:24:26,2014-01-07 07:57:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
1310,2014-01-07 07:47:00,Hallowed Grounds,27,2014-01-07 07:24:26,2014-01-07 07:57:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
7108,2014-01-07 07:48:00,Hallowed Grounds,27,2014-01-07 07:24:26,2014-01-07 07:57:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
3492,2014-01-07 07:50:00,Hallowed Grounds,27,2014-01-07 07:24:26,2014-01-07 07:57:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
6691,2014-01-07 07:57:00,Hallowed Grounds,27,2014-01-07 07:24:26,2014-01-07 07:57:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
7108,2014-01-08 07:39:00,Hallowed Grounds,27,2014-01-08 07:21:26,2014-01-08 07:53:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
1874,2014-01-08 07:39:00,Hallowed Grounds,27,2014-01-08 07:21:26,2014-01-08 07:53:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
1310,2014-01-08 07:39:00,Hallowed Grounds,27,2014-01-08 07:21:26,2014-01-08 07:53:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
8129,2014-01-08 07:40:00,Hallowed Grounds,27,2014-01-08 07:21:26,2014-01-08 07:53:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
9617,2014-01-08 07:43:00,Hallowed Grounds,27,2014-01-08 07:21:26,2014-01-08 07:53:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
3492,2014-01-08 07:47:00,Hallowed Grounds,27,2014-01-08 07:21:26,2014-01-08 07:53:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
2681,2014-01-08 07:50:00,Hallowed Grounds,27,2014-01-08 07:21:26,2014-01-08 07:53:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
1310,2014-01-09 07:37:00,Hallowed Grounds,27,2014-01-09 07:27:26,2014-01-09 08:12:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
7108,2014-01-09 07:42:00,Hallowed Grounds,27,2014-01-09 07:27:26,2014-01-09 08:12:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
8129,2014-01-09 07:46:00,Hallowed Grounds,27,2014-01-09 07:27:26,2014-01-09 08:12:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
9551,2014-01-09 07:50:00,Hallowed Grounds,27,2014-01-09 07:27:26,2014-01-09 08:12:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
7889,2014-01-09 07:51:00,Hallowed Grounds,27,2014-01-09 07:27:26,2014-01-09 08:12:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
9617,2014-01-09 07:57:00,Hallowed Grounds,27,2014-01-09 07:27:26,2014-01-09 08:12:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
9405,2014-01-09 07:57:00,Hallowed Grounds,27,2014-01-09 07:27:26,2014-01-09 08:12:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
3492,2014-01-09 08:07:00,Hallowed Grounds,27,2014-01-09 07:27:26,2014-01-09 08:12:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
8129,2014-01-10 07:34:00,Hallowed Grounds,27,2014-01-10 07:27:26,2014-01-10 07:49:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
1874,2014-01-10 07:41:00,Hallowed Grounds,27,2014-01-10 07:27:26,2014-01-10 07:49:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
9617,2014-01-10 07:41:00,Hallowed Grounds,27,2014-01-10 07:27:26,2014-01-10 07:49:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
1310,2014-01-10 07:41:00,Hallowed Grounds,27,2014-01-10 07:27:26,2014-01-10 07:49:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
3492,2014-01-10 07:45:00,Hallowed Grounds,27,2014-01-10 07:27:26,2014-01-10 07:49:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
2681,2014-01-10 07:46:00,Hallowed Grounds,27,2014-01-10 07:27:26,2014-01-10 07:49:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
7889,2014-01-10 07:49:00,Hallowed Grounds,27,2014-01-10 07:27:26,2014-01-10 07:49:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
7889,2014-01-13 07:32:00,Hallowed Grounds,27,2014-01-13 07:27:26,2014-01-13 07:47:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
1310,2014-01-13 07:42:00,Hallowed Grounds,27,2014-01-13 07:27:26,2014-01-13 07:47:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
3492,2014-01-13 07:43:00,Hallowed Grounds,27,2014-01-13 07:27:26,2014-01-13 07:47:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
9405,2014-01-13 07:44:00,Hallowed Grounds,27,2014-01-13 07:27:26,2014-01-13 07:47:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
1874,2014-01-14 07:54:00,Hallowed Grounds,27,2014-01-14 07:50:26,2014-01-14 08:14:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
9617,2014-01-14 07:54:00,Hallowed Grounds,27,2014-01-14 07:50:26,2014-01-14 08:14:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
3492,2014-01-14 08:12:00,Hallowed Grounds,27,2014-01-14 07:50:26,2014-01-14 08:14:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
2681,2014-01-14 08:12:00,Hallowed Grounds,27,2014-01-14 07:50:26,2014-01-14 08:14:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
8129,2014-01-15 07:39:00,Hallowed Grounds,27,2014-01-15 07:38:26,2014-01-15 08:08:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
7108,2014-01-15 07:44:00,Hallowed Grounds,27,2014-01-15 07:38:26,2014-01-15 08:08:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
6691,2014-01-15 07:51:00,Hallowed Grounds,27,2014-01-15 07:38:26,2014-01-15 08:08:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
3492,2014-01-15 07:59:00,Hallowed Grounds,27,2014-01-15 07:38:26,2014-01-15 08:08:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
1310,2014-01-15 08:00:00,Hallowed Grounds,27,2014-01-15 07:38:26,2014-01-15 08:08:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
7889,2014-01-16 07:44:00,Hallowed Grounds,27,2014-01-16 07:08:01,2014-01-16 07:51:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
7108,2014-01-16 07:44:00,Hallowed Grounds,27,2014-01-16 07:08:01,2014-01-16 07:51:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
3492,2014-01-16 07:44:00,Hallowed Grounds,27,2014-01-16 07:08:01,2014-01-16 07:51:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
8129,2014-01-16 07:45:00,Hallowed Grounds,27,2014-01-16 07:08:01,2014-01-16 07:51:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
9617,2014-01-16 07:51:00,Hallowed Grounds,27,2014-01-16 07:08:01,2014-01-16 07:51:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
1310,2014-01-16 07:51:00,Hallowed Grounds,27,2014-01-16 07:08:01,2014-01-16 07:51:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
9617,2014-01-17 07:39:00,Hallowed Grounds,27,2014-01-17 07:35:26,2014-01-17 08:07:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
8129,2014-01-17 07:41:00,Hallowed Grounds,27,2014-01-17 07:35:26,2014-01-17 08:07:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
1874,2014-01-17 07:52:00,Hallowed Grounds,27,2014-01-17 07:35:26,2014-01-17 08:07:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
5010,2014-01-17 07:56:00,Hallowed Grounds,27,2014-01-17 07:35:26,2014-01-17 08:07:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
6691,2014-01-17 07:59:00,Hallowed Grounds,27,2014-01-17 07:35:26,2014-01-17 08:07:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
3492,2014-01-17 08:03:00,Hallowed Grounds,27,2014-01-17 07:35:26,2014-01-17 08:07:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
9551,2014-01-17 08:04:00,Hallowed Grounds,27,2014-01-17 07:35:26,2014-01-17 08:07:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
8129,2014-01-06 07:47:00,Hallowed Grounds,8,2014-01-06 07:37:14,2014-01-06 07:59:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
3492,2014-01-06 07:48:00,Hallowed Grounds,8,2014-01-06 07:37:14,2014-01-06 07:59:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
7889,2014-01-06 07:54:00,Hallowed Grounds,8,2014-01-06 07:37:14,2014-01-06 07:59:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
2681,2014-01-06 07:54:00,Hallowed Grounds,8,2014-01-06 07:37:14,2014-01-06 07:59:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
9551,2014-01-06 07:55:00,Hallowed Grounds,8,2014-01-06 07:37:14,2014-01-06 07:59:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
7889,2014-01-07 07:35:00,Hallowed Grounds,8,2014-01-07 07:15:14,2014-01-07 07:39:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
8129,2014-01-07 07:37:00,Hallowed Grounds,8,2014-01-07 07:15:14,2014-01-07 07:39:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
7108,2014-01-08 07:39:00,Hallowed Grounds,8,2014-01-08 07:33:14,2014-01-08 08:02:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
1874,2014-01-08 07:39:00,Hallowed Grounds,8,2014-01-08 07:33:14,2014-01-08 08:02:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
1310,2014-01-08 07:39:00,Hallowed Grounds,8,2014-01-08 07:33:14,2014-01-08 08:02:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
8129,2014-01-08 07:40:00,Hallowed Grounds,8,2014-01-08 07:33:14,2014-01-08 08:02:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
9617,2014-01-08 07:43:00,Hallowed Grounds,8,2014-01-08 07:33:14,2014-01-08 08:02:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
3492,2014-01-08 07:47:00,Hallowed Grounds,8,2014-01-08 07:33:14,2014-01-08 08:02:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
2681,2014-01-08 07:50:00,Hallowed Grounds,8,2014-01-08 07:33:14,2014-01-08 08:02:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
7889,2014-01-08 07:55:00,Hallowed Grounds,8,2014-01-08 07:33:14,2014-01-08 08:02:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
9551,2014-01-08 07:56:00,Hallowed Grounds,8,2014-01-08 07:33:14,2014-01-08 08:02:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
6691,2014-01-08 07:57:00,Hallowed Grounds,8,2014-01-08 07:33:14,2014-01-08 08:02:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
8129,2014-01-09 07:46:00,Hallowed Grounds,8,2014-01-09 07:44:14,2014-01-09 07:55:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
9551,2014-01-09 07:50:00,Hallowed Grounds,8,2014-01-09 07:44:14,2014-01-09 07:55:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
7889,2014-01-09 07:51:00,Hallowed Grounds,8,2014-01-09 07:44:14,2014-01-09 07:55:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
8129,2014-01-10 07:34:00,Hallowed Grounds,8,2014-01-10 07:21:01,2014-01-10 08:01:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
1874,2014-01-10 07:41:00,Hallowed Grounds,8,2014-01-10 07:21:01,2014-01-10 08:01:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
9617,2014-01-10 07:41:00,Hallowed Grounds,8,2014-01-10 07:21:01,2014-01-10 08:01:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
1310,2014-01-10 07:41:00,Hallowed Grounds,8,2014-01-10 07:21:01,2014-01-10 08:01:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
3492,2014-01-10 07:45:00,Hallowed Grounds,8,2014-01-10 07:21:01,2014-01-10 08:01:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
2681,2014-01-10 07:46:00,Hallowed Grounds,8,2014-01-10 07:21:01,2014-01-10 08:01:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
7889,2014-01-10 07:49:00,Hallowed Grounds,8,2014-01-10 07:21:01,2014-01-10 08:01:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
7108,2014-01-10 07:50:00,Hallowed Grounds,8,2014-01-10 07:21:01,2014-01-10 08:01:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
9551,2014-01-10 13:16:00,Ouzeri Elian,8,2014-01-10 12:30:05,2014-01-10 13:44:01,"POLYGON ((24.87076418 36.05192026, 24.87076418 36.05197804, 24.8708547 36.05197804, 24.8708547 36.05192026, 24.87076418 36.05192026))"
3853,2014-01-10 13:35:00,Ouzeri Elian,8,2014-01-10 12:30:05,2014-01-10 13:44:01,"POLYGON ((24.87076418 36.05192026, 24.87076418 36.05197804, 24.8708547 36.05197804, 24.8708547 36.05192026, 24.87076418 36.05192026))"
9405,2014-01-10 13:44:00,Ouzeri Elian,8,2014-01-10 12:30:05,2014-01-10 13:44:01,"POLYGON ((24.87076418 36.05192026, 24.87076418 36.05197804, 24.8708547 36.05197804, 24.8708547 36.05192026, 24.87076418 36.05192026))"
7889,2014-01-13 07:32:00,Hallowed Grounds,8,2014-01-13 07:17:14,2014-01-13 07:37:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
7889,2014-01-14 07:35:00,Hallowed Grounds,8,2014-01-14 07:16:14,2014-01-14 07:36:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
7889,2014-01-15 07:33:00,Hallowed Grounds,8,2014-01-15 07:11:14,2014-01-15 07:42:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
9617,2014-01-15 07:36:00,Hallowed Grounds,8,2014-01-15 07:11:14,2014-01-15 07:42:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
8129,2014-01-15 07:39:00,Hallowed Grounds,8,2014-01-15 07:11:14,2014-01-15 07:42:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
7889,2014-01-16 07:44:00,Hallowed Grounds,8,2014-01-16 07:28:14,2014-01-16 07:45:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
7108,2014-01-16 07:44:00,Hallowed Grounds,8,2014-01-16 07:28:14,2014-01-16 07:45:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
3492,2014-01-16 07:44:00,Hallowed Grounds,8,2014-01-16 07:28:14,2014-01-16 07:45:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
8129,2014-01-16 07:45:00,Hallowed Grounds,8,2014-01-16 07:28:14,2014-01-16 07:45:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
1310,2014-01-17 07:31:00,Hallowed Grounds,8,2014-01-17 07:02:14,2014-01-17 07:35:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
7889,2014-01-17 07:33:00,Hallowed Grounds,8,2014-01-17 07:02:14,2014-01-17 07:35:01,"POLYGON ((24.88586563 36.06362146, 24.88586563 36.06371539, 24.88596752 36.06371539, 24.88596752 36.06362146, 24.88586563 36.06362146))"
9220,2014-01-06 08:23:00,Abila Airport,101,2014-01-06 07:45:49,2014-01-06 08:24:01,"POLYGON ((24.82586806 36.050888, 24.82586806 36.05103021, 24.82598413 36.05103021, 24.82598413 36.050888, 24.82586806 36.050888))"
9220,2014-01-06 15:14:00,Abila Airport,101,2014-01-06 14:14:17,2014-01-06 15:18:01,"POLYGON ((24.82586806 36.050888, 24.82586806 36.05103021, 24.82598413 36.05103021, 24.82598413 36.050888, 24.82586806 36.050888))"
