last4ccnum,timestamp_purchase,name_location,car_id,start_time_visit,end_time_visit,geometry
7889,2014-01-08 07:55:00,Hallowed Grounds,1,2014-01-08 07:49:04,2014-01-08 08:00:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
9551,2014-01-08 07:56:00,Hallowed Grounds,1,2014-01-08 07:49:04,2014-01-08 08:00:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
6691,2014-01-08 07:57:00,Hallowed Grounds,1,2014-01-08 07:49:04,2014-01-08 08:00:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
1310,2014-01-09 07:37:00,Hallowed Grounds,1,2014-01-09 07:23:04,2014-01-09 07:51:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7108,2014-01-09 07:42:00,Hallowed Grounds,1,2014-01-09 07:23:04,2014-01-09 07:51:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
8129,2014-01-09 07:46:00,Hallowed Grounds,1,2014-01-09 07:23:04,2014-01-09 07:51:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
9551,2014-01-09 07:50:00,Hallowed Grounds,1,2014-01-09 07:23:04,2014-01-09 07:51:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7889,2014-01-09 07:51:00,Hallowed Grounds,1,2014-01-09 07:23:04,2014-01-09 07:51:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
8129,2014-01-10 07:34:00,Hallowed Grounds,1,2014-01-09 17:52:03,2014-01-10 07:50:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
1874,2014-01-10 07:41:00,Hallowed Grounds,1,2014-01-09 17:52:03,2014-01-10 07:50:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
9617,2014-01-10 07:41:00,Hallowed Grounds,1,2014-01-09 17:52:03,2014-01-10 07:50:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
1310,2014-01-10 07:41:00,Hallowed Grounds,1,2014-01-09 17:52:03,2014-01-10 07:50:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
3492,2014-01-10 07:45:00,Hallowed Grounds,1,2014-01-09 17:52:03,2014-01-10 07:50:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
2681,2014-01-10 07:46:00,Hallowed Grounds,1,2014-01-09 17:52:03,2014-01-10 07:50:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7889,2014-01-10 07:49:00,Hallowed Grounds,1,2014-01-09 17:52:03,2014-01-10 07:50:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7108,2014-01-10 07:50:00,Hallowed Grounds,1,2014-01-09 17:52:03,2014-01-10 07:50:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
6691,2014-01-10 08:06:00,Hallowed Grounds,1,2014-01-10 07:52:04,2014-01-10 08:08:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7889,2014-01-13 07:32:00,Hallowed Grounds,1,2014-01-12 15:14:01,2014-01-13 07:36:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
1310,2014-01-13 07:42:00,Hallowed Grounds,1,2014-01-13 07:38:04,2014-01-13 08:11:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
3492,2014-01-13 07:43:00,Hallowed Grounds,1,2014-01-13 07:38:04,2014-01-13 08:11:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
9405,2014-01-13 07:44:00,Hallowed Grounds,1,2014-01-13 07:38:04,2014-01-13 08:11:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7108,2014-01-13 07:54:00,Hallowed Grounds,1,2014-01-13 07:38:04,2014-01-13 08:11:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
6691,2014-01-13 07:57:00,Hallowed Grounds,1,2014-01-13 07:38:04,2014-01-13 08:11:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
2681,2014-01-13 08:06:00,Hallowed Grounds,1,2014-01-13 07:38:04,2014-01-13 08:11:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7889,2014-01-14 07:35:00,Hallowed Grounds,1,2014-01-14 07:26:04,2014-01-14 08:04:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
1310,2014-01-14 07:42:00,Hallowed Grounds,1,2014-01-14 07:26:04,2014-01-14 08:04:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
8129,2014-01-14 07:44:00,Hallowed Grounds,1,2014-01-14 07:26:04,2014-01-14 08:04:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7108,2014-01-14 07:45:00,Hallowed Grounds,1,2014-01-14 07:26:04,2014-01-14 08:04:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
1874,2014-01-14 07:54:00,Hallowed Grounds,1,2014-01-14 07:26:04,2014-01-14 08:04:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
9617,2014-01-14 07:54:00,Hallowed Grounds,1,2014-01-14 07:26:04,2014-01-14 08:04:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7889,2014-01-15 07:33:00,Hallowed Grounds,1,2014-01-14 21:19:52,2014-01-15 07:33:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
9617,2014-01-15 07:36:00,Hallowed Grounds,1,2014-01-15 07:35:04,2014-01-15 07:59:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
8129,2014-01-15 07:39:00,Hallowed Grounds,1,2014-01-15 07:35:04,2014-01-15 07:59:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7108,2014-01-15 07:44:00,Hallowed Grounds,1,2014-01-15 07:35:04,2014-01-15 07:59:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
6691,2014-01-15 07:51:00,Hallowed Grounds,1,2014-01-15 07:35:04,2014-01-15 07:59:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
3492,2014-01-15 07:59:00,Hallowed Grounds,1,2014-01-15 07:35:04,2014-01-15 07:59:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7889,2014-01-16 07:44:00,Hallowed Grounds,1,2014-01-16 06:30:01,2014-01-16 07:48:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7108,2014-01-16 07:44:00,Hallowed Grounds,1,2014-01-16 06:30:01,2014-01-16 07:48:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
3492,2014-01-16 07:44:00,Hallowed Grounds,1,2014-01-16 06:30:01,2014-01-16 07:48:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
8129,2014-01-16 07:45:00,Hallowed Grounds,1,2014-01-16 06:30:01,2014-01-16 07:48:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
9617,2014-01-16 07:51:00,Hallowed Grounds,1,2014-01-16 07:50:04,2014-01-16 08:10:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
1310,2014-01-16 07:51:00,Hallowed Grounds,1,2014-01-16 07:50:04,2014-01-16 08:10:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
1874,2014-01-16 07:54:00,Hallowed Grounds,1,2014-01-16 07:50:04,2014-01-16 08:10:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
9405,2014-01-16 08:03:00,Hallowed Grounds,1,2014-01-16 07:50:04,2014-01-16 08:10:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
9551,2014-01-16 08:05:00,Hallowed Grounds,1,2014-01-16 07:50:04,2014-01-16 08:10:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
6691,2014-01-16 08:07:00,Hallowed Grounds,1,2014-01-16 07:50:04,2014-01-16 08:10:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
2681,2014-01-16 08:09:00,Hallowed Grounds,1,2014-01-16 07:50:04,2014-01-16 08:10:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
1310,2014-01-17 07:31:00,Hallowed Grounds,1,2014-01-16 20:39:52,2014-01-17 07:45:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7889,2014-01-17 07:33:00,Hallowed Grounds,1,2014-01-16 20:39:52,2014-01-17 07:45:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
9617,2014-01-17 07:39:00,Hallowed Grounds,1,2014-01-16 20:39:52,2014-01-17 07:45:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
8129,2014-01-17 07:41:00,Hallowed Grounds,1,2014-01-16 20:39:52,2014-01-17 07:45:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
1874,2014-01-17 07:52:00,Hallowed Grounds,1,2014-01-17 07:47:04,2014-01-17 08:05:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
5010,2014-01-17 07:56:00,Hallowed Grounds,1,2014-01-17 07:47:04,2014-01-17 08:05:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
6691,2014-01-17 07:59:00,Hallowed Grounds,1,2014-01-17 07:47:04,2014-01-17 08:05:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
3492,2014-01-17 08:03:00,Hallowed Grounds,1,2014-01-17 07:47:04,2014-01-17 08:05:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
9551,2014-01-17 08:04:00,Hallowed Grounds,1,2014-01-17 07:47:04,2014-01-17 08:05:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
3547,2014-01-18 15:31:00,General Grocer,29,2014-01-18 13:40:17,2014-01-18 15:39:45,"POLYGON ((24.856 36.05875, 24.861 36.05875, 24.861 36.064, 24.856 36.064, 24.856 36.05875))"
8129,2014-01-09 07:46:00,Hallowed Grounds,21,2014-01-09 07:44:46,2014-01-09 08:00:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
9551,2014-01-09 07:50:00,Hallowed Grounds,21,2014-01-09 07:44:46,2014-01-09 08:00:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7889,2014-01-09 07:51:00,Hallowed Grounds,21,2014-01-09 07:44:46,2014-01-09 08:00:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
9617,2014-01-09 07:57:00,Hallowed Grounds,21,2014-01-09 07:44:46,2014-01-09 08:00:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
9405,2014-01-09 07:57:00,Hallowed Grounds,21,2014-01-09 07:44:46,2014-01-09 08:00:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7889,2014-01-13 07:32:00,Hallowed Grounds,21,2014-01-13 07:14:46,2014-01-13 07:46:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
1310,2014-01-13 07:42:00,Hallowed Grounds,21,2014-01-13 07:14:46,2014-01-13 07:46:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
3492,2014-01-13 07:43:00,Hallowed Grounds,21,2014-01-13 07:14:46,2014-01-13 07:46:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
9405,2014-01-13 07:44:00,Hallowed Grounds,21,2014-01-13 07:14:46,2014-01-13 07:46:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
9405,2014-01-14 21:14:00,Roberts and Sons,21,2014-01-14 19:26:01,2014-01-14 21:17:01,"POLYGON ((24.85 36.06325, 24.855 36.06325, 24.855 36.06475, 24.85 36.06475, 24.85 36.06325))"
1874,2014-01-16 07:54:00,Hallowed Grounds,21,2014-01-16 07:51:46,2014-01-16 08:03:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
9405,2014-01-16 08:03:00,Hallowed Grounds,21,2014-01-16 07:51:46,2014-01-16 08:03:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7108,2014-01-06 07:34:00,Hallowed Grounds,14,2014-01-06 07:29:46,2014-01-06 08:06:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
9617,2014-01-06 07:36:00,Hallowed Grounds,14,2014-01-06 07:29:46,2014-01-06 08:06:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
8129,2014-01-06 07:47:00,Hallowed Grounds,14,2014-01-06 07:29:46,2014-01-06 08:06:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
3492,2014-01-06 07:48:00,Hallowed Grounds,14,2014-01-06 07:29:46,2014-01-06 08:06:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7889,2014-01-06 07:54:00,Hallowed Grounds,14,2014-01-06 07:29:46,2014-01-06 08:06:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
2681,2014-01-06 07:54:00,Hallowed Grounds,14,2014-01-06 07:29:46,2014-01-06 08:06:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
9551,2014-01-06 07:55:00,Hallowed Grounds,14,2014-01-06 07:29:46,2014-01-06 08:06:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
6691,2014-01-06 08:00:00,Hallowed Grounds,14,2014-01-06 07:29:46,2014-01-06 08:06:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
1874,2014-01-06 08:01:00,Hallowed Grounds,14,2014-01-06 07:29:46,2014-01-06 08:06:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7889,2014-01-07 07:35:00,Hallowed Grounds,14,2014-01-07 07:04:46,2014-01-07 07:43:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
8129,2014-01-07 07:37:00,Hallowed Grounds,14,2014-01-07 07:04:46,2014-01-07 07:43:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
1874,2014-01-07 07:41:00,Hallowed Grounds,14,2014-01-07 07:04:46,2014-01-07 07:43:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7108,2014-01-08 07:39:00,Hallowed Grounds,14,2014-01-08 07:15:46,2014-01-08 07:48:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
1874,2014-01-08 07:39:00,Hallowed Grounds,14,2014-01-08 07:15:46,2014-01-08 07:48:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
1310,2014-01-08 07:39:00,Hallowed Grounds,14,2014-01-08 07:15:46,2014-01-08 07:48:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
8129,2014-01-08 07:40:00,Hallowed Grounds,14,2014-01-08 07:15:46,2014-01-08 07:48:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
9617,2014-01-08 07:43:00,Hallowed Grounds,14,2014-01-08 07:15:46,2014-01-08 07:48:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
3492,2014-01-08 07:47:00,Hallowed Grounds,14,2014-01-08 07:15:46,2014-01-08 07:48:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
1310,2014-01-09 07:37:00,Hallowed Grounds,14,2014-01-09 07:20:46,2014-01-09 07:59:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7108,2014-01-09 07:42:00,Hallowed Grounds,14,2014-01-09 07:20:46,2014-01-09 07:59:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
8129,2014-01-09 07:46:00,Hallowed Grounds,14,2014-01-09 07:20:46,2014-01-09 07:59:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
9551,2014-01-09 07:50:00,Hallowed Grounds,14,2014-01-09 07:20:46,2014-01-09 07:59:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7889,2014-01-09 07:51:00,Hallowed Grounds,14,2014-01-09 07:20:46,2014-01-09 07:59:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
9617,2014-01-09 07:57:00,Hallowed Grounds,14,2014-01-09 07:20:46,2014-01-09 07:59:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
9405,2014-01-09 07:57:00,Hallowed Grounds,14,2014-01-09 07:20:46,2014-01-09 07:59:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
8129,2014-01-10 07:34:00,Hallowed Grounds,14,2014-01-10 07:11:46,2014-01-10 07:44:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
1874,2014-01-10 07:41:00,Hallowed Grounds,14,2014-01-10 07:11:46,2014-01-10 07:44:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
9617,2014-01-10 07:41:00,Hallowed Grounds,14,2014-01-10 07:11:46,2014-01-10 07:44:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
1310,2014-01-10 07:41:00,Hallowed Grounds,14,2014-01-10 07:11:46,2014-01-10 07:44:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
1874,2014-01-14 07:54:00,Hallowed Grounds,14,2014-01-14 07:46:46,2014-01-14 07:57:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
9617,2014-01-14 07:54:00,Hallowed Grounds,14,2014-01-14 07:46:46,2014-01-14 07:57:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7889,2014-01-16 07:44:00,Hallowed Grounds,14,2014-01-16 07:16:46,2014-01-16 07:55:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7108,2014-01-16 07:44:00,Hallowed Grounds,14,2014-01-16 07:16:46,2014-01-16 07:55:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
3492,2014-01-16 07:44:00,Hallowed Grounds,14,2014-01-16 07:16:46,2014-01-16 07:55:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
8129,2014-01-16 07:45:00,Hallowed Grounds,14,2014-01-16 07:16:46,2014-01-16 07:55:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
9617,2014-01-16 07:51:00,Hallowed Grounds,14,2014-01-16 07:16:46,2014-01-16 07:55:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
1310,2014-01-16 07:51:00,Hallowed Grounds,14,2014-01-16 07:16:46,2014-01-16 07:55:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
1874,2014-01-16 07:54:00,Hallowed Grounds,14,2014-01-16 07:16:46,2014-01-16 07:55:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
7889,2014-01-17 07:33:00,Hallowed Grounds,14,2014-01-17 07:31:46,2014-01-17 08:00:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
9617,2014-01-17 07:39:00,Hallowed Grounds,14,2014-01-17 07:31:46,2014-01-17 08:00:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
8129,2014-01-17 07:41:00,Hallowed Grounds,14,2014-01-17 07:31:46,2014-01-17 08:00:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
1874,2014-01-17 07:52:00,Hallowed Grounds,14,2014-01-17 07:31:46,2014-01-17 08:00:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
5010,2014-01-17 07:56:00,Hallowed Grounds,14,2014-01-17 07:31:46,2014-01-17 08:00:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
6691,2014-01-17 07:59:00,Hallowed Grounds,14,2014-01-17 07:31:46,2014-01-17 08:00:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
2540,2014-01-08 12:56:00,Chostus Hotel,33,2014-01-08 11:09:07,2014-01-08 13:21:01,"POLYGON ((24.891 36.0685, 24.9 36.0685, 24.9 36.07375, 24.891 36.07375, 24.891 36.0685))"
9683,2014-01-08 13:19:00,Chostus Hotel,33,2014-01-08 11:09:07,2014-01-08 13:21:01,"POLYGON ((24.891 36.0685, 24.9 36.0685, 24.9 36.07375, 24.891 36.07375, 24.891 36.0685))"
9683,2014-01-10 13:08:00,Chostus Hotel,33,2014-01-10 11:22:07,2014-01-10 13:13:01,"POLYGON ((24.891 36.0685, 24.9 36.0685, 24.9 36.07375, 24.891 36.07375, 24.891 36.0685))"
2540,2014-01-10 13:11:00,Chostus Hotel,33,2014-01-10 11:22:07,2014-01-10 13:13:01,"POLYGON ((24.891 36.0685, 24.9 36.0685, 24.9 36.07375, 24.891 36.07375, 24.891 36.0685))"
4795,2014-01-11 16:24:00,Ahaggo Museum,33,2014-01-11 12:37:37,2014-01-11 18:25:01,"POLYGON ((24.873 36.07375, 24.883 36.07375, 24.883 36.07815, 24.873 36.07815, 24.873 36.07375))"
9683,2014-01-11 17:16:00,Ahaggo Museum,33,2014-01-11 12:37:37,2014-01-11 18:25:01,"POLYGON ((24.873 36.07375, 24.883 36.07375, 24.883 36.07815, 24.873 36.07815, 24.873 36.07375))"
8156,2014-01-11 19:27:00,Albert's Fine Clothing,33,2014-01-11 18:29:08,2014-01-11 19:31:01,"POLYGON ((24.855 36.07375, 24.859 36.07375, 24.859 36.079, 24.855 36.079, 24.855 36.07375))"
2540,2014-01-14 13:17:00,Chostus Hotel,33,2014-01-14 11:08:07,2014-01-14 13:32:01,"POLYGON ((24.891 36.0685, 24.9 36.0685, 24.9 36.07375, 24.891 36.07375, 24.891 36.0685))"
9683,2014-01-14 13:21:00,Chostus Hotel,33,2014-01-14 11:08:07,2014-01-14 13:32:01,"POLYGON ((24.891 36.0685, 24.9 36.0685, 24.9 36.07375, 24.891 36.07375, 24.891 36.0685))"
9683,2014-01-17 13:49:00,Chostus Hotel,33,2014-01-17 11:22:07,2014-01-17 14:02:01,"POLYGON ((24.891 36.0685, 24.9 36.0685, 24.9 36.07375, 24.891 36.07375, 24.891 36.0685))"
2540,2014-01-17 13:54:00,Chostus Hotel,33,2014-01-17 11:22:07,2014-01-17 14:02:01,"POLYGON ((24.891 36.0685, 24.9 36.0685, 24.9 36.07375, 24.891 36.07375, 24.891 36.0685))"
7819,2014-01-15 19:56:00,General Grocer,13,2014-01-15 19:12:51,2014-01-15 19:57:01,"POLYGON ((24.856 36.05875, 24.861 36.05875, 24.861 36.064, 24.856 36.064, 24.856 36.05875))"
